stname,tractfips,"estimated smoking prevalence, 2006-2010"
Pennsylvania,42051262500,0.312627905
Pennsylvania,42051262600,0.295336251
Pennsylvania,42051262700,0.276628184
Pennsylvania,42051262800,0.297022684
Pennsylvania,42051262900,0.292636459
Pennsylvania,42051263000,0.269814574
Pennsylvania,42051263100,0.285492548
Pennsylvania,42051263200,0.291354624
Pennsylvania,42051263300,0.30252476
Pennsylvania,42053980100,0.239154659
Pennsylvania,42053980200,0.226561039
Pennsylvania,42055010100,0.248675927
Pennsylvania,42055010200,0.240068668
Pennsylvania,42055010300,0.221997944
Pennsylvania,42055010400,0.199602027
Pennsylvania,42055010500,0.215979661
Pennsylvania,42055010600,0.194094367
Pennsylvania,42055010700,0.215369776
Pennsylvania,42055010800,0.180189428
Pennsylvania,42055010900,0.230346157
Pennsylvania,42055011000,0.234003342
Pennsylvania,42055011100,0.177026819
Pennsylvania,42055011200,0.243546952
Pennsylvania,42055011300,0.222790575
Pennsylvania,42055011400,0.239710986
Pennsylvania,42055011500,0.221051969
Pennsylvania,42055011600,0.236543329
Pennsylvania,42055011700,0.239273242
Pennsylvania,42055011800,0.209819531
Pennsylvania,42055011900,0.236577543
Pennsylvania,42055012000,0.22152824
Pennsylvania,42055012100,0.215128078
Pennsylvania,42055012200,0.22136095
Pennsylvania,42055012300,0.235112124
Pennsylvania,42055012400,0.219523446
Pennsylvania,42055012501,0.199436424
Pennsylvania,42055012502,0.232546925
Pennsylvania,42057990100,0.25036829
Pennsylvania,42057990200,0.246294654
Pennsylvania,42057990300,0.258925853
Pennsylvania,42059970100,0.277562824
Pennsylvania,42059970200,0.266404517
Pennsylvania,42059970300,0.278948396
Pennsylvania,42059970400,0.291273209
Pennsylvania,42059970500,0.263924974
Pennsylvania,42059970600,0.266958777
Pennsylvania,42059970700,0.295276865
Pennsylvania,42059970800,0.277740103
Pennsylvania,42061950100,0.248748154
Pennsylvania,42061950200,0.231718747
Pennsylvania,42061950300,0.272554101
Pennsylvania,42061950400,0.228030361
Pennsylvania,42061950500,0.249346019
Pennsylvania,42061950600,0.235470014
Pennsylvania,42061950800,0.264810879
Pennsylvania,42061950900,0.26775286
Pennsylvania,42061951000,0.259385177
Pennsylvania,42061951100,0.273971001
Pennsylvania,42061951200,0.243632472
Pennsylvania,42061951300,0.269065226
Pennsylvania,42063960100,0.257591812
Pennsylvania,42063960200,0.266825871
Pennsylvania,42063960300,0.257984315
Pennsylvania,42063960400,0.282732801
Pennsylvania,42063960500,0.25110875
Pennsylvania,42063960600,0.267542863
Pennsylvania,42063960700,0.187333584
Pennsylvania,42063960800,0.192592293
Pennsylvania,42063960900,0.205015134
Pennsylvania,42063961000,0.197844629
Pennsylvania,42063961101,0.231535849
Pennsylvania,42063961102,0.12562141
Pennsylvania,42063961200,0.197892079
Pennsylvania,42063961300,0.256938418
Pennsylvania,42063961400,0.275252478
Pennsylvania,42063961500,0.268240208
Pennsylvania,42063961600,0.253064893
Pennsylvania,42063961700,0.222130986
Pennsylvania,42063961800,0.267244152
Pennsylvania,42063961900,0.251433511
Pennsylvania,42063962000,0.257433675
Pennsylvania,42063962100,0.227070272
Pennsylvania,42063962200,0.250595915
Pennsylvania,42065950100,0.20443294
Pennsylvania,42065950200,0.247177858
Pennsylvania,42065950300,0.251825844
Pennsylvania,42065950400,0.198560019
Pennsylvania,42065950500,0.244393277
Pennsylvania,42065950600,0.245738766
Pennsylvania,42065950700,0.265397116
Pennsylvania,42065950800,0.252675445
Pennsylvania,42065950900,0.253021361
Pennsylvania,42065951000,0.265198707
Pennsylvania,42065951100,0.242297197
Pennsylvania,42065951200,0.241365192
Pennsylvania,42065951300,0.241296737
Pennsylvania,42067970100,0.224197867
Pennsylvania,42067970200,0.251526955
Pennsylvania,42067970300,0.236294098
Pennsylvania,42067970400,0.244976456
Pennsylvania,42069100200,0.235698952
Pennsylvania,42069100300,0.360493709
Pennsylvania,42069100400,0.257964156
Pennsylvania,42069100500,0.249256281
Pennsylvania,42069100600,0.242011174
Pennsylvania,42069100800,0.250956374
Pennsylvania,42069100900,0.288902789
Pennsylvania,42069101000,0.187296832
Pennsylvania,42069101100,0.263785558
Pennsylvania,42069101200,0.280715035
Pennsylvania,42069101300,0.273412984
Pennsylvania,42069101400,0.289680097
Pennsylvania,42069101600,0.256744818
Pennsylvania,42069101700,0.218639665
Pennsylvania,42069101800,0.233513749
Pennsylvania,42069101900,0.267218516
Pennsylvania,42069102000,0.260735593
Pennsylvania,42069102100,0.260114755
Pennsylvania,42069102200,0.243420502
Pennsylvania,42069102300,0.266484576
Pennsylvania,42069102500,0.274593855
Pennsylvania,42069102600,0.26446376
Pennsylvania,42069102700,0.24679078
Pennsylvania,42069102800,0.202088817
Pennsylvania,42069102900,0.26697282
Pennsylvania,42069103000,0.24818463
Pennsylvania,42069103100,0.2416149
Pennsylvania,42069110100,0.23801156
Pennsylvania,42069110201,0.252064518
Pennsylvania,42069110202,0.252175138
Pennsylvania,42069110300,0.202045599
Pennsylvania,42069110401,0.17271999
Pennsylvania,42069110402,0.148326721
Pennsylvania,42069110403,0.209922768
Pennsylvania,42069110500,0.176869909
Pennsylvania,42069110600,0.25477596
Pennsylvania,42069110700,0.235931558
Pennsylvania,42069110800,0.243092256
Pennsylvania,42069110900,0.266994506
Pennsylvania,42069111000,0.251737602
Pennsylvania,42069111100,0.235178829
Pennsylvania,42069111200,0.223814276
Pennsylvania,42069111300,0.23986919
Pennsylvania,42069111400,0.240414524
Pennsylvania,42069111500,0.227958204
Pennsylvania,42069111600,0.27235106
Pennsylvania,42069111700,0.253297552
Pennsylvania,42069111800,0.230798786
Pennsylvania,42069112000,0.223627252
Pennsylvania,42069112100,0.219134093
Pennsylvania,42069112200,0.196146498
Pennsylvania,42069112300,0.250242763
Pennsylvania,42069112400,0.246137966
Pennsylvania,42069112500,0.257259983
Pennsylvania,42069112600,0.246012993
Pennsylvania,42069112700,0.222248769
Pennsylvania,42069112800,0.229160168
Pennsylvania,42069112900,0.263400541
Pennsylvania,42071000100,0.208327319
Pennsylvania,42071000200,0.194717035
Pennsylvania,42071000300,0.213403664
Pennsylvania,42071000400,0.200753995
Pennsylvania,42071000500,0.197553153
Pennsylvania,42071000600,0.195069828
Pennsylvania,42071000700,0.212552893
Pennsylvania,42071000800,0.14057442
Pennsylvania,42071000900,0.160915675
Pennsylvania,42071001000,0.229274329
Pennsylvania,42071001100,0.22852914
Pennsylvania,42071001200,0.199050912
Pennsylvania,42071001400,0.224744213
Pennsylvania,42071001500,0.179457157
Pennsylvania,42071001600,0.161013226
Pennsylvania,42071010101,0.223977709
Pennsylvania,42071010102,0.215611413
Pennsylvania,42071010201,0.225930596
Pennsylvania,42071010202,0.213930033
Pennsylvania,42071010300,0.203387064
Pennsylvania,42071010400,0.200542229
Pennsylvania,42071010501,0.226197285
Pennsylvania,42071010502,0.204407548
Pennsylvania,42071010600,0.197760711
Pennsylvania,42071010701,0.176090901
Pennsylvania,42071010702,0.180113914
Pennsylvania,42071010801,0.175227632
Pennsylvania,42071010802,0.232244943
Pennsylvania,42071010900,0.204419799
Pennsylvania,42071011000,0.230103669
Pennsylvania,42071011100,0.215456195
Pennsylvania,42071011200,0.266893943
Pennsylvania,42071011300,0.210458273
Pennsylvania,42071011400,0.232901436
Pennsylvania,42071011502,0.226654142
Pennsylvania,42071011503,0.220724951
Pennsylvania,42071011504,0.185559165
Pennsylvania,42071011600,0.182215344
Pennsylvania,42071011701,0.153788183
Pennsylvania,42071011702,0.162331183
Pennsylvania,42071011703,0.157461858
Pennsylvania,42071011801,0.111265794
Pennsylvania,42071011802,0.153698233
Pennsylvania,42071011803,0.135111277
Pennsylvania,42071011804,0.155719667
Pennsylvania,42071011805,0.179324252
Pennsylvania,42071011900,0.14293097
Pennsylvania,42071012001,0.171950438
Pennsylvania,42071012002,0.172420871
Pennsylvania,42071012101,0.197152976
Pennsylvania,42071012102,0.174958437
Pennsylvania,42071012200,0.222033987
Pennsylvania,42071012301,0.207256492
Pennsylvania,42071012302,0.200088504
Pennsylvania,42071012401,0.214486166
Pennsylvania,42071012402,0.179662257
Pennsylvania,42071012501,0.202187355
Pennsylvania,42071012502,0.202766382
Pennsylvania,42071012601,0.219214668
Pennsylvania,42071012602,0.225474226
Pennsylvania,42071012700,0.2315728
Pennsylvania,42071012800,0.192888678
Pennsylvania,42071012900,0.199981022
Pennsylvania,42071013000,0.202509517
Pennsylvania,42071013101,0.206007758
Pennsylvania,42071013102,0.213975028
Pennsylvania,42071013202,0.20186842
Pennsylvania,42071013203,0.17972696
Pennsylvania,42071013204,0.205163768
Pennsylvania,42071013301,0.193157825
Pennsylvania,42071013302,0.1514281
Pennsylvania,42071013400,0.193758908
Pennsylvania,42071013501,0.199317497
Pennsylvania,42071013502,0.167351667
Pennsylvania,42071013503,0.094671841
Pennsylvania,42071013601,0.151245148
Pennsylvania,42071013602,0.206132012
Pennsylvania,42071013701,0.186403286
Pennsylvania,42071013702,0.199710193
Pennsylvania,42071013800,0.194525067
Pennsylvania,42071013901,0.215524934
Pennsylvania,42071013902,0.204480734
Pennsylvania,42071014000,0.19587314
Pennsylvania,42071014101,0.244703134
Pennsylvania,42071014102,0.220306378
Pennsylvania,42071014201,0.24662981
Pennsylvania,42071014202,0.239501732
Pennsylvania,42071014300,0.225934186
Pennsylvania,42071014401,0.236681635
Pennsylvania,42071014402,0.216418014
Pennsylvania,42071014501,0.21634935
Pennsylvania,42071014502,0.249346064
Pennsylvania,42071014601,0.195352037
Pennsylvania,42071014602,0.231179618
Pennsylvania,42073000100,0.216281732
Pennsylvania,42073000200,0.290474427
Pennsylvania,42073000300,0.262265274
Pennsylvania,42073000400,0.205140903
Pennsylvania,42073000600,0.296874916
Pennsylvania,42073000700,0.248391706
Pennsylvania,42073000800,0.260759504
Pennsylvania,42073000900,0.276918457
Pennsylvania,42073001000,0.236760922
Pennsylvania,42073010100,0.251773797
Pennsylvania,42073010200,0.206245361
Pennsylvania,42073010300,0.178585302
Pennsylvania,42073010400,0.260394611
Pennsylvania,42073010500,0.263524042
Pennsylvania,42073010600,0.238752975
Pennsylvania,42073010700,0.238021374
Pennsylvania,42073010800,0.192278327
Pennsylvania,42073010900,0.261416263
Pennsylvania,42073011000,0.232658332
Pennsylvania,42073011100,0.248935168
Pennsylvania,42073011200,0.252378286
Pennsylvania,42073011300,0.243435616
Pennsylvania,42073011400,0.271221418
Pennsylvania,42073011500,0.247752724
Pennsylvania,42073011600,0.224915984
Pennsylvania,42073011700,0.236685329
Pennsylvania,42073011800,0.242025841
Pennsylvania,42075000100,0.259385434
Pennsylvania,42075000200,0.223217131
Pennsylvania,42075000300,0.273918598
Pennsylvania,42075000400,0.289308131
Pennsylvania,42075000500,0.232151192
Pennsylvania,42075002000,0.263474312
Pennsylvania,42075002100,0.264555492
Pennsylvania,42075002200,0.267124982
Pennsylvania,42075002300,0.259603863
Pennsylvania,42075002400,0.231106383
Pennsylvania,42075002500,0.263324938
Pennsylvania,42075002600,0.235996089
Pennsylvania,42075002701,0.261600926
Pennsylvania,42075002702,0.256692205
Pennsylvania,42075002800,0.225623942
Pennsylvania,42075002900,0.231873384
Pennsylvania,42075003000,0.258362737
Pennsylvania,42075003100,0.247172505
Pennsylvania,42075003200,0.22867617
Pennsylvania,42075003300,0.242024495
Pennsylvania,42075003400,0.19728138
Pennsylvania,42075003500,0.194361936
Pennsylvania,42075003600,0.272626423
Pennsylvania,42075003700,0.239848248
Pennsylvania,42075003800,0.192374258
Pennsylvania,42075003900,0.22433186
Pennsylvania,42075004000,0.230400135
Pennsylvania,42075004100,0.178225627
Pennsylvania,42075004200,0.170034219
Pennsylvania,42077000100,0.233730589
Pennsylvania,42077000200,0.237120976
Pennsylvania,42077000300,0.253628779
Pennsylvania,42077000400,0.228746991
Pennsylvania,42077000500,0.214714766
Pennsylvania,42077000600,0.245420956
Pennsylvania,42077000700,0.244157396
Pennsylvania,42077000800,0.234220354
Pennsylvania,42077000900,0.238945861
Pennsylvania,42077001000,0.239146524
Pennsylvania,42077001100,0.279306154
Pennsylvania,42077001200,0.201490348
Pennsylvania,42077001300,0.217203823
Pennsylvania,42077001401,0.246077697
Pennsylvania,42077001402,0.21495856
Pennsylvania,42077001501,0.241698881
Pennsylvania,42077001502,0.253768316
Pennsylvania,42077001600,0.247909853
Pennsylvania,42077001700,0.245165564
Pennsylvania,42077001800,0.267081245
Pennsylvania,42077001900,0.218788953
Pennsylvania,42077002000,0.248315722
Pennsylvania,42077002100,0.242129413
Pennsylvania,42077002201,0.213873226
Pennsylvania,42077002202,0.247705551
Pennsylvania,42077002301,0.152509325
Pennsylvania,42077002302,0.198412255
Pennsylvania,42077005100,0.277363666
Pennsylvania,42077005200,0.263174333
Pennsylvania,42077005300,0.247897653
Pennsylvania,42077005400,0.230178866
Pennsylvania,42077005501,0.237682058
Pennsylvania,42077005502,0.213542683
Pennsylvania,42077005601,0.260543076
Pennsylvania,42077005602,0.23273479
Pennsylvania,42077005701,0.22089695
Pennsylvania,42077005702,0.220008327
Pennsylvania,42077005703,0.235191619
Pennsylvania,42077005800,0.246776698
Pennsylvania,42077005901,0.270281208
Pennsylvania,42077005902,0.242008214
Pennsylvania,42077006001,0.236158391
Pennsylvania,42077006002,0.172622559
Pennsylvania,42077006101,0.17562195
Pennsylvania,42077006102,0.156849509
Pennsylvania,42077006201,0.184633984
Pennsylvania,42077006202,0.214646461
Pennsylvania,42077006302,0.222736429
Pennsylvania,42077006303,0.222762803
Pennsylvania,42077006304,0.137580194
Pennsylvania,42077006305,0.189487975
Pennsylvania,42077006306,0.168075281
Pennsylvania,42077006400,0.207430467
Pennsylvania,42077006500,0.240293834
Pennsylvania,42077006600,0.182492161
Pennsylvania,42077006701,0.259687677
Pennsylvania,42077006702,0.252926348
Pennsylvania,42077006703,0.143941537
Pennsylvania,42077006800,0.234375564
Pennsylvania,42077006902,0.211586507
Pennsylvania,42077006903,0.207831972
Pennsylvania,42077006904,0.195192447
Pennsylvania,42077007000,0.211560526
Pennsylvania,42077009100,0.20164931
Pennsylvania,42077009200,0.197446357
Pennsylvania,42077009300,0.194687769
Pennsylvania,42077009400,0.220021883
Pennsylvania,42077009500,0.235764754
Pennsylvania,42079200100,0.264456571
Pennsylvania,42079200200,0.263295682
Pennsylvania,42079200300,0.269171097
Pennsylvania,42079200400,0.299019561
Pennsylvania,42079200500,0.291398199
Pennsylvania,42079200600,0.296123721
Pennsylvania,42079200700,0.29141766
Pennsylvania,42079200800,0.287521871
Pennsylvania,42079200900,0.293289628
Pennsylvania,42079201000,0.329256061
Pennsylvania,42079201100,0.361749498
Pennsylvania,42079201200,0.305061464
Pennsylvania,42079201300,0.277082992
Pennsylvania,42079201400,0.289623921
Pennsylvania,42079201500,0.297588576
Pennsylvania,42079201600,0.26018853
Pennsylvania,42079210100,0.266267556
Pennsylvania,42079210200,0.260550173
Pennsylvania,42079210300,0.266081227
Pennsylvania,42079210400,0.262742937
Pennsylvania,42079210500,0.268257936
Pennsylvania,42079210600,0.268674921
Pennsylvania,42079210700,0.29944258
Pennsylvania,42079210800,0.27172264
Pennsylvania,42079210900,0.272308848
Pennsylvania,42079211000,0.25312186
Pennsylvania,42079211101,0.279243655
Pennsylvania,42079211102,0.287775439
Pennsylvania,42079211201,0.218709809
Pennsylvania,42079211202,0.226495001
Pennsylvania,42079211203,0.276323095
Pennsylvania,42079211301,0.27663228
Pennsylvania,42079211302,0.278269756
Pennsylvania,42079211303,0.26904602
Pennsylvania,42079211304,0.30660004
Pennsylvania,42079211400,0.234825971
Pennsylvania,42079211500,0.253993187
Pennsylvania,42079211600,0.244808687
Pennsylvania,42079211701,0.251484165
Pennsylvania,42079211702,0.195741508
Pennsylvania,42079211800,0.223099399
Pennsylvania,42079211900,0.255319686
Pennsylvania,42079212000,0.266876198
Pennsylvania,42079212100,0.236132075
Pennsylvania,42079212200,0.243929202
Pennsylvania,42079212300,0.270086712
Pennsylvania,42079212700,0.263293992
Pennsylvania,42079212800,0.193052686
Pennsylvania,42079212900,0.219195602
Pennsylvania,42079213000,0.248774875
Pennsylvania,42079213100,0.233629046
Pennsylvania,42079213200,0.289221987
Pennsylvania,42079213300,0.276425332
Pennsylvania,42079213400,0.30008251
Pennsylvania,42079213600,0.286427347
Pennsylvania,42079213700,0.289540701
Pennsylvania,42079213800,0.276595795
Pennsylvania,42079213900,0.292827425
Pennsylvania,42079214000,0.272569193
Pennsylvania,42079214100,0.281191157
Pennsylvania,42079214200,0.262269207
Pennsylvania,42079214300,0.27361039
Pennsylvania,42079214400,0.274665344
Pennsylvania,42079214500,0.277384877
Pennsylvania,42079214600,0.279020926
Pennsylvania,42079214700,0.283759262
Pennsylvania,42079214800,0.286978843
Pennsylvania,42079214900,0.275658768
Pennsylvania,42079215000,0.287994666
Pennsylvania,42079215100,0.288112909
Pennsylvania,42079215200,0.259550129
Pennsylvania,42079215300,0.260634762
Pennsylvania,42079215400,0.270861448
Pennsylvania,42079215501,0.235722708
Pennsylvania,42079215502,0.240714992
Pennsylvania,42079215503,0.26615495
Pennsylvania,42079215504,0.291269646
Pennsylvania,42079215600,0.284843075
Pennsylvania,42079215701,0.310488666
Pennsylvania,42079215702,0.280046491
Pennsylvania,42079215800,0.282009223
Pennsylvania,42079215900,0.294114471
Pennsylvania,42079216000,0.309253191
Pennsylvania,42079216100,0.269179079
Pennsylvania,42079216200,0.295214697
Pennsylvania,42079216400,0.29328005
Pennsylvania,42079216501,0.208734037
Pennsylvania,42079216502,0.249118522
Pennsylvania,42079216600,0.288281825
Pennsylvania,42079216700,0.278501677
Pennsylvania,42079216800,0.290781604
Pennsylvania,42079216900,0.270769995
Pennsylvania,42079217001,0.276786323
Pennsylvania,42079217002,0.251242864
Pennsylvania,42079217100,0.273830371
Pennsylvania,42079217200,0.282348785
Pennsylvania,42079217300,0.231807718
Pennsylvania,42079217400,0.302031561
Pennsylvania,42079217500,0.306712493
Pennsylvania,42079217600,0.271157613
Pennsylvania,42079217700,0.277536413
Pennsylvania,42079217800,0.294409046
Pennsylvania,42079217900,0.266078722
Pennsylvania,42081000100,0.210864239
Pennsylvania,42081000200,0.194249619
Pennsylvania,42081000300,0.27071782
Pennsylvania,42081000400,0.277192824
Pennsylvania,42081000500,0.336124319
Pennsylvania,42081000600,0.316948881
Pennsylvania,42081000800,0.349199003
Pennsylvania,42081000900,0.294745139
Pennsylvania,42081001000,0.273441441
Pennsylvania,42081010100,0.260908688
Pennsylvania,42081010200,0.228334848
Pennsylvania,42081010300,0.269556687
Pennsylvania,42081010400,0.267934057
Pennsylvania,42081010500,0.259134586
Pennsylvania,42081010600,0.259250939
Pennsylvania,42081010700,0.249181097
Pennsylvania,42081010800,0.239931563
Pennsylvania,42081010900,0.245100614
Pennsylvania,42081011000,0.222041918
Pennsylvania,42081011100,0.204266523
Pennsylvania,42081011200,0.198772242
Pennsylvania,42081011300,0.245902697
Pennsylvania,42081011400,0.256157618
Pennsylvania,42081011600,0.228004933
Pennsylvania,42081011700,0.304909358
Pennsylvania,42081011800,0.270788618
Pennsylvania,42081011900,0.256247637
Pennsylvania,42083420100,0.233000389
Pennsylvania,42083420200,0.271007287
Pennsylvania,42083420300,0.256771826
Pennsylvania,42083420400,0.225977239
Pennsylvania,42083420500,0.224232261
Pennsylvania,42083420600,0.264761246
Pennsylvania,42083420700,0.256244663
Pennsylvania,42083420800,0.243145701
Pennsylvania,42083420900,0.256880643
Pennsylvania,42083421000,0.261499527
Pennsylvania,42083421100,0.242023109
Pennsylvania,42083421200,0.241232739
Pennsylvania,42085030100,0.306663291
Pennsylvania,42085030200,0.162696463
Pennsylvania,42085030300,0.275372203
Pennsylvania,42085030400,0.192091236
Pennsylvania,42085030500,0.267063386
Pennsylvania,42085030600,0.288248317
Pennsylvania,42085030700,0.24523543
Pennsylvania,42085030800,0.221500966
Pennsylvania,42085030900,0.228750267
Pennsylvania,42085031000,0.249008184
Pennsylvania,42085031100,0.274599611
Pennsylvania,42085031200,0.202565512
Pennsylvania,42085031300,0.186733578
Pennsylvania,42085031400,0.20658968
Pennsylvania,42085031500,0.273438622
Pennsylvania,42085031600,0.282018535
Pennsylvania,42085031700,0.221905836
Pennsylvania,42085031800,0.264021877
Pennsylvania,42085031900,0.222157663
Pennsylvania,42085032000,0.249015226
Pennsylvania,42085032100,0.298228989
Pennsylvania,42085032200,0.23082282
Pennsylvania,42085032300,0.233722602
Pennsylvania,42085032400,0.27237136
Pennsylvania,42085032501,0.266186267
Pennsylvania,42085032502,0.273998036
Pennsylvania,42085032601,0.251753311
Pennsylvania,42085032602,0.267377107
Pennsylvania,42085032701,0.252684945
Pennsylvania,42085032702,0.280779887
Pennsylvania,42085032800,0.240915494
Pennsylvania,42085032900,0.207136041
Pennsylvania,42085033000,0.224261022
Pennsylvania,42085033100,0.248246608
Pennsylvania,42087960100,0.26683941
Pennsylvania,42087960200,0.2104412
Pennsylvania,42087960300,0.240821805
Pennsylvania,42087960400,0.263355677
Pennsylvania,42087960500,0.249984713
Pennsylvania,42087960600,0.244201
Pennsylvania,42087960700,0.279156875
Pennsylvania,42087960800,0.283477833
Pennsylvania,42087960900,0.225380413
Pennsylvania,42087961000,0.244893616
Pennsylvania,42087961100,0.231409802
Pennsylvania,42087961200,0.279785602
Pennsylvania,42089300101,0.27893519
Pennsylvania,42089300102,0.273057785
Pennsylvania,42089300103,0.26842415
Pennsylvania,42089300200,0.243216086
Pennsylvania,42089300301,0.250815491
Pennsylvania,42089300302,0.260111789
Pennsylvania,42089300303,0.239975708
Pennsylvania,42089300304,0.279733275
Pennsylvania,42089300401,0.237760982
Pennsylvania,42089300402,0.257693825
Pennsylvania,42089300403,0.257622375
Pennsylvania,42089300500,0.250239786
Pennsylvania,42089300600,0.24816995
Pennsylvania,42089300700,0.27769846
Pennsylvania,42089300800,0.239210728
Pennsylvania,42089300900,0.225053386
Pennsylvania,42089301000,0.238527852
Pennsylvania,42089301100,0.242526005
Pennsylvania,42089301201,0.274696232
Pennsylvania,42089301202,0.247926765
Pennsylvania,42089301203,0.274007405
Pennsylvania,42089301301,0.267153106
Pennsylvania,42089301302,0.267136788
Pennsylvania,42091200103,0.136908973
Pennsylvania,42091200104,0.148228838
Pennsylvania,42091200105,0.150870514
Pennsylvania,42091200106,0.167282084
Pennsylvania,42091200200,0.127871736
Pennsylvania,42091200301,0.220315565
Pennsylvania,42091200305,0.221019164
Pennsylvania,42091200306,0.188725989
Pennsylvania,42091200307,0.213378794
Pennsylvania,42091200308,0.219896325
Pennsylvania,42091200309,0.207990806
Pennsylvania,42091200310,0.14589411
Pennsylvania,42091200401,0.207140822
Pennsylvania,42091200402,0.24044898
Pennsylvania,42091200501,0.191028455
Pennsylvania,42091200502,0.254020691
Pennsylvania,42091200505,0.17652935
Pennsylvania,42091200506,0.211815981
Pennsylvania,42091200507,0.204011523
Pennsylvania,42091200602,0.184683234
Pennsylvania,42091200603,0.177163271
Pennsylvania,42091200604,0.205662439
Pennsylvania,42091200605,0.14501111
Pennsylvania,42091200703,0.194437828
Pennsylvania,42091200704,0.182701851
Pennsylvania,42091200707,0.219748656
Pennsylvania,42091200708,0.230449052
Pennsylvania,42091200800,0.237295868
Pennsylvania,42091200901,0.208920218
Pennsylvania,42091200902,0.269700926
Pennsylvania,42091200903,0.21820289
Pennsylvania,42091200906,0.17226057
Pennsylvania,42091200907,0.226420047
Pennsylvania,42091200908,0.245355673
Pennsylvania,42091201003,0.173983513
Pennsylvania,42091201004,0.174299727
Pennsylvania,42091201005,0.181822016
Pennsylvania,42091201006,0.156412963
Pennsylvania,42091201100,0.236260705
Pennsylvania,42091201201,0.121079726
Pennsylvania,42091201203,0.129942282
Pennsylvania,42091201204,0.189971657
Pennsylvania,42091201301,0.192095328
Pennsylvania,42091201302,0.239436044
Pennsylvania,42091201404,0.124454284
Pennsylvania,42091201406,0.137998352
Pennsylvania,42091201407,0.205792468
Pennsylvania,42091201408,0.114504907
Pennsylvania,42091201409,0.120161876
Pennsylvania,42091201410,0.15914994
Pennsylvania,42091201411,0.173823074
Pennsylvania,42091201501,0.135076596
Pennsylvania,42091201502,0.110844567
Pennsylvania,42091201603,0.199285211
Pennsylvania,42091201604,0.219541519
Pennsylvania,42091201605,0.207156246
Pennsylvania,42091201606,0.219834239
Pennsylvania,42091201607,0.193540025
Pennsylvania,42091201608,0.157971897
Pennsylvania,42091201703,0.22014883
Pennsylvania,42091201704,0.213733597
Pennsylvania,42091201705,0.192531302
Pennsylvania,42091201706,0.206614564
Pennsylvania,42091201800,0.126098082
Pennsylvania,42091201901,0.142669195
Pennsylvania,42091201902,0.166007341
Pennsylvania,42091202000,0.227667785
Pennsylvania,42091202100,0.168818672
Pennsylvania,42091202201,0.188991322
Pennsylvania,42091202202,0.139521584
Pennsylvania,42091202301,0.127334889
Pennsylvania,42091202302,0.112509051
Pennsylvania,42091202401,0.147342469
Pennsylvania,42091202402,0.154788384
Pennsylvania,42091202500,0.15560157
Pennsylvania,42091202602,0.148891295
Pennsylvania,42091202603,0.187513393
Pennsylvania,42091202604,0.174766428
Pennsylvania,42091203000,0.150972599
Pennsylvania,42091203103,0.162641365
Pennsylvania,42091203104,0.152920833
Pennsylvania,42091203105,0.148469642
Pennsylvania,42091203106,0.201396069
Pennsylvania,42091203203,0.181596031
Pennsylvania,42091203204,0.138139222
Pennsylvania,42091203205,0.146193065
Pennsylvania,42091203207,0.138951606
Pennsylvania,42091203208,0.113387899
Pennsylvania,42091203302,0.199156041
Pennsylvania,42091203303,0.19566725
Pennsylvania,42091203304,0.170974621
Pennsylvania,42091203401,0.222959724
Pennsylvania,42091203402,0.19891011
Pennsylvania,42091203403,0.175822674
Pennsylvania,42091203500,0.203435216
Pennsylvania,42091203601,0.178771769
Pennsylvania,42091203602,0.228579881
Pennsylvania,42091203700,0.229238621
Pennsylvania,42091203801,0.259307485
Pennsylvania,42091203803,0.242718586
Pennsylvania,42091203804,0.255429997
Pennsylvania,42091203901,0.180288991
Pennsylvania,42091203902,0.178050215
Pennsylvania,42091204002,0.200804009
Pennsylvania,42091204004,0.200070434
Pennsylvania,42091204005,0.172754163
Pennsylvania,42091204007,0.195156333
Pennsylvania,42091204008,0.221259703
Pennsylvania,42091204009,0.140505699
Pennsylvania,42091204010,0.162025206
Pennsylvania,42091204101,0.22461228
Pennsylvania,42091204102,0.232241792
Pennsylvania,42091204200,0.21788239
Pennsylvania,42091204300,0.128189318
Pennsylvania,42091204400,0.114337076
Pennsylvania,42091204500,0.118058266
Pennsylvania,42091204600,0.101833288
Pennsylvania,42091204701,0.105699236
Pennsylvania,42091204702,0.142450177
Pennsylvania,42091204800,0.09593633
Pennsylvania,42091204900,0.107739173
Pennsylvania,42091205000,0.180032398
Pennsylvania,42091205100,0.268634089
Pennsylvania,42091205200,0.094662443
Pennsylvania,42091205300,0.190900559
Pennsylvania,42091205400,0.119523837
Pennsylvania,42091205501,0.179182653
Pennsylvania,42091205502,0.118394613
Pennsylvania,42091205503,0.130293504
Pennsylvania,42091205600,0.147216374
Pennsylvania,42091205700,0.252903044
Pennsylvania,42091205801,0.161004331
Pennsylvania,42091205805,0.186893423
Pennsylvania,42091205806,0.244776762
Pennsylvania,42091205807,0.209574634
Pennsylvania,42091205808,0.15224536
Pennsylvania,42091205809,0.150220445
Pennsylvania,42091205903,0.139064404
Pennsylvania,42091205904,0.133335314
Pennsylvania,42091205905,0.192244604
Pennsylvania,42091205906,0.201082473
Pennsylvania,42091206004,0.231932033
Pennsylvania,42091206005,0.19330542
Pennsylvania,42091206006,0.186434022
Pennsylvania,42091206007,0.192013936
Pennsylvania,42091206008,0.191890233
Pennsylvania,42091206009,0.198799146
Pennsylvania,42091206102,0.202760678
